ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
41779,/Volumes/THOMAS/AHAB/ER/First_Level/41779/con_0002.nii,5.5,3.230769231,1.076923077,3,-0.122195266187191,-0.26546658583023,-0.251416579278171,-0.144244918933811,0.561012046171746,5.875
42239,/Volumes/THOMAS/AHAB/ER/First_Level/42239/con_0002.nii,5,2.384615385,1.2,2.785714286,0.554248452186584,0.409516770648066,0.383374503834018,0.157106267575661,1.04096574832157,4.75
42267,/Volumes/THOMAS/AHAB/ER/First_Level/42267/con_0002.nii,4.5,3.333333333,1.357142857,3.266666667,-0.155610769987106,-0.366888766890374,-0.351490585929048,-0.140051901828911,0.143119100295955,4.625
42313,/Volumes/THOMAS/AHAB/ER/First_Level/42313/con_0002.nii,4.66666666666667,2,1.214285714,2,0.0491001009941101,-0.0751104420534843,-0.0967240957699038,0.181839248373538,-0.269554814851027,4.625
42509,/Volumes/THOMAS/AHAB/ER/First_Level/42509/con_0002.nii,5,2.6,1.066666667,2.142857143,0.0176363121718168,0.560108809589491,0.547285967120161,0.246222867313614,0.449822634119529,4.75
42694,/Volumes/THOMAS/AHAB/ER/First_Level/42694/con_0002.nii,4.16666666666667,4.2,1.142857143,4.266666667,-0.088005818426609,0.0297896774256013,0.0478574048326452,-0.016335523402278,0.796092710854429,3.625
42741,/Volumes/THOMAS/AHAB/ER/First_Level/42741/con_0002.nii,5.5,4.692307692,1,2.769230769,0.147514164447784,-0.885852868864703,-0.926076890197072,-0.0811408985673849,0.228686818780231,4.75
42972,/Volumes/THOMAS/AHAB/ER/First_Level/42972/con_0002.nii,6,3.866666667,1.133333333,2.571428571,0.093651220202446,0.0893594719978973,0.099481583328682,-0.138584418277164,-0.0319137659843823,6.25
43470,/Volumes/THOMAS/AHAB/ER/First_Level/43470/con_0002.nii,2.83333333333333,2.8,1,3,-0.207502007484436,0.508115295045127,0.525245242649067,-0.141731965365638,0.00223309935384232,3.125
43855,/Volumes/THOMAS/AHAB/ER/First_Level/43855/con_0002.nii,5.33333333333333,2.857142857,1.153846154,2.571428571,-0.128545492887497,-0.87933836882849,-0.863268996599971,-0.103257935590791,0.822373248657092,4.25
43959,/Volumes/THOMAS/AHAB/ER/First_Level/43959/con_0002.nii,5,4.428571429,1.076923077,4.285714286,-0.137547165155411,0.0206586791148854,0.0363495087549558,0.112092584025352,0.436787021614571,5
44113,/Volumes/THOMAS/AHAB/ER/First_Level/44113/con_0002.nii,6.16666666666667,3.733333333,1.071428571,2.2,0.0571103394031525,-0.417178181997742,-0.425700852858524,-0.277049042906368,-0.123443394495139,5.875
